"VAT number","Numero di partita IVA","module","Geissweb_Euvat"
"VAT Number","Numero di partita IVA","module","Geissweb_Euvat"
"VAT Trader Name","IVA Nome del commerciante","module","Geissweb_Euvat"
"VAT Trader Address","Indirizzo del commerciante IVA","module","Geissweb_Euvat"
"VAT number is","Il numero di partita IVA è","module","Geissweb_Euvat"
"valid","valido","module","Geissweb_Euvat"
"invalid","non valido","module","Geissweb_Euvat"
"VAT request success","Successo della richiesta di IVA","module","Geissweb_Euvat"
"Yes","Sì","module","Geissweb_Euvat"
"No","No","module","Geissweb_Euvat"
"VAT request identifier","Identificatore della richiesta di IVA","module","Geissweb_Euvat"
"New customer tax classes","Nuove classi di tasse per i clienti","module","Geissweb_Euvat"
"Invalid requester information. Please check your merchant VAT number.","Informazioni del richiedente non valide. Si prega di controllare il numero di partita IVA del commerciante.","module","Geissweb_Euvat"
"Currently it is not possible to validate VAT numbers from this country.","Attualmente non è possibile convalidare i numeri di partita IVA di questo paese.","module","Geissweb_Euvat"
"The connection to the validation interface timed out. Please try again.","La connessione all'interfaccia di convalida è scaduta. Si prega di riprovare.","module","Geissweb_Euvat"
"The VAT number is invalid.","Il numero di partita IVA non è valido.","module","Geissweb_Euvat"
"The VAT number validation service is busy.","Il servizio di convalida della partita IVA è occupato.","module","Geissweb_Euvat"
"The VAT number is valid.","Il numero di partita IVA è valido.","module","Geissweb_Euvat"
"Click here to try again.","Clicca qui per riprovare.","module","Geissweb_Euvat"
"The format of the VAT number is invalid for this country.","Il formato del numero IVA non è valido per questo paese.","module","Geissweb_Euvat"
"This does not seem to be a EU VAT Number.","Questo non sembra essere un numero di partita IVA dell'UE.","module","Geissweb_Euvat"
"Please provide your VAT number including the country prefix.","Si prega di fornire il numero di partita IVA compreso il prefisso del paese.","module","Geissweb_Euvat"
"Error during VAT number validation request.","Errore durante la richiesta di convalida del numero di partita IVA.","module","Geissweb_Euvat"
"VAT number validation result","Risultato della convalida del numero di partita IVA","module","Geissweb_Euvat"
"The country prefix of your VAT Number does not match your address country. Shall we automatically set the country?","Il prefisso del paese del suo numero di partita IVA non corrisponde al paese del suo indirizzo. Dobbiamo impostare automaticamente il paese?","module","Geissweb_Euvat"
"Please type a valid VAT number in this field. Example: CC123456789","Si prega di inserire in questo campo un numero di partita IVA valido. Esempio: CC123456789","module","Geissweb_Euvat"
"Please type a valid VAT number in this field, or leave it empty.","Per favore, digiti un numero di partita IVA valido in questo campo o lo lasci vuoto.","module","Geissweb_Euvat"
"Please type a valid VAT number in this field, or leave the company field empty.","Per favore, digiti un numero di partita IVA valido in questo campo o lasci il campo azienda vuoto.","module","Geissweb_Euvat"
"Please enter a VAT number to validate.","Inserisci un numero di partita IVA per convalidare.","module","Geissweb_Euvat"
"Registered Company Name: %s","Nome dell'azienda registrata: %s","module","Geissweb_Euvat"
"Registered Address: %s","Indirizzo registrato: %s","module","Geissweb_Euvat"
"VAT Number validation interface unavailable.","Interfaccia di convalida del numero di partita IVA non disponibile.","module","Geissweb_Euvat"
"A valid VAT number is required for checkout. Please edit your address to include your VAT number.","Un numero di partita IVA valido è richiesto per il checkout. Si prega di modificare l'indirizzo per includere il numero di partita IVA.","module","Geissweb_Euvat"

"Customer Group Change","Cambiamento del gruppo di clienti","module","Geissweb_Euvat"
"Domestic country","Paese nazionale","module","Geissweb_Euvat"
"Merchant VAT Number","Numero di IVA del commerciante","module","Geissweb_Euvat"
"Apply store configuration for VAT","Applica la configurazione del negozio per l'IVA","module","Geissweb_Euvat"
"Create tax classes, rules and rates","Creare classi, regole e aliquote fiscali","module","Geissweb_Euvat"
"This will remove all existing tax rates, rules and classes and will install new rates, rules and classes. You need to provide the information, which classes should be mapped to the new ones. For example if you had a customer tax class 'End customer' you can select 'Consumers with VAT' as the new one.","Questo rimuoverà tutte le aliquote, le regole e le classi esistenti e installerà nuove aliquote, regole e classi. È necessario fornire le informazioni, quali classi dovrebbero essere mappate a quelle nuove. Per esempio, se hai una classe fiscale cliente ""Cliente finale"", puoi selezionare ""Consumatori con IVA"" come nuova classe.","module","Geissweb_Euvat"
"Create rule for products with reduced VAT","Creare una regola per i prodotti con IVA ridotta","module","Geissweb_Euvat"
"If you require a reduced VAT rate for products, specify the rate below.","Se si richiede un'aliquota IVA ridotta per i prodotti, specificare l'aliquota sotto.","module","Geissweb_Euvat"
"Reduced VAT rate","Aliquota IVA ridotta","module","Geissweb_Euvat"
"Create rule for digital products and services","Creare regole per prodotti e servizi digitali","module","Geissweb_Euvat"
"A rule with the specific rates of each EU country will be created.","Verrà creata una regola con i tassi specifici di ogni paese dell'UE.","module","Geissweb_Euvat"
"New product tax classes","Nuove classi di tasse sui prodotti","module","Geissweb_Euvat"
"New customer tax classes","Nuove classi di tasse per i clienti","module","Geissweb_Euvat"
"Select the new customer tax class as replacement for: ","Selezionare la nuova classe fiscale del cliente in sostituzione di: ","module","Geissweb_Euvat"
"Select the new product tax class as replacement for: ","Selezionare la nuova classe fiscale del prodotto in sostituzione di: ","module","Geissweb_Euvat"
"Run Setup","Eseguire l'installazione","module","Geissweb_Euvat"

"Documentation","Documentazione","module","Geissweb_Euvat"
"Knowledge Base","Base di conoscenza","module","Geissweb_Euvat"
"Support","Supporto","module","Geissweb_Euvat"

"Module Information","Informazioni sul modulo","module","Geissweb_Euvat"
"License Key","Chiave di licenza","module","Geissweb_Euvat"
"Installation Type","Tipo di installazione","module","Geissweb_Euvat"
"Debug Mode","Modalità di debug","module","Geissweb_Euvat"
"Interface Settings","Impostazioni dell'interfaccia","module","Geissweb_Euvat"
"Enable AJAX VAT validation","Abilitare la convalida AJAX dell'IVA","module","Geissweb_Euvat"
"Validation Interface","Interfaccia di convalida","module","Geissweb_Euvat"
"IPv6 Compatibility","Compatibilità IPv6","module","Geissweb_Euvat"
"IPv4 Address of your server","Indirizzo IPv4 del tuo server","module","Geissweb_Euvat"
"VAT Settings","Impostazioni IVA","module","Geissweb_Euvat"
"Use dynamic customer tax class","Usare la classe fiscale dinamica del cliente","module","Geissweb_Euvat"
"Tax class consumer incl. VAT","Classe d'imposta consumatore incl. IVA","module","Geissweb_Euvat"
"Tax class business incl. VAT","Classe fiscale business incl. IVA","module","Geissweb_Euvat"
"Tax class business excl. VAT","Classe fiscale business IVA esclusa","module","Geissweb_Euvat"
"Disable Cross-Border-Trade (for non EU)","Disattivare il commercio transfrontaliero (per i non UE)","module","Geissweb_Euvat"
"Disable Cross-Border-Trade (for valid VAT numbers)","Disabilita il commercio transfrontaliero (per numeri di partita IVA validi)","module","Geissweb_Euvat"
"Enable customer country net price","Abilita il prezzo netto del paese del cliente","module","Geissweb_Euvat"
"Enable to calculate the net price according the tax rate of the customers country instead of your domestic country. Will only work when admin prices are used including tax.","Permettere di calcolare il prezzo netto secondo l'aliquota fiscale del paese dei clienti invece del tuo paese. Funzionerà solo quando i prezzi admin sono usati includendo le tasse.","module","Geissweb_Euvat"
"Net price countries","Paesi con prezzi netti","module","Geissweb_Euvat"
"Do not use dynamic tax class for these groups","Non usare la classe dinamica delle tasse per questi gruppi","module","Geissweb_Euvat"
"Use dedicated consumer tax class on website level","Usare la classe dedicata alla tassa sui consumatori a livello di sito web","module","Geissweb_Euvat"
"Enable this option if you want to calculate a different base tax rate in websites or stores. For example if your main website ships from one country with 20% tax and another website from a country with 25% tax. You have to create one additional tax rule (with other rates) and change the consumer tax class above to the class used in the rule.","Abilita questa opzione se vuoi calcolare un'aliquota di base diversa nei siti web o nei negozi. Per esempio se il tuo sito principale spedisce da un paese con il 20% di tasse e un altro sito da un paese con il 25% di tasse. Devi creare una regola d'imposta aggiuntiva (con altre aliquote) e cambiare la classe d'imposta del consumatore sopra alla classe usata nella regola.","module","Geissweb_Euvat"
"Shipping VAT Settings","Impostazioni IVA di spedizione","module","Geissweb_Euvat"
"Use dynamic shipping tax class","Utilizzare la classe di tassa di spedizione dinamica","module","Geissweb_Euvat"
"Apply the reduced shipping tax class for shipping tax, when the reduced products in cart have the largest total, or apply the highest tax class/rate found in cart.","Applica la classe di tassa di spedizione ridotta per la tassa di spedizione, quando i prodotti ridotti nel carrello hanno il totale più grande, o applica la classe/tasso di tassa più alta trovata nel carrello.","module","Geissweb_Euvat"
"Reduced product tax class","Classe di tassazione dei prodotti ridotta","module","Geissweb_Euvat"
"Super reduced product tax class","Classe di tassazione dei prodotti super ridotta","module","Geissweb_Euvat"
"Please select the product tax class for reduced products.","Si prega di selezionare la classe di tassazione del prodotto per i prodotti ridotti.","module","Geissweb_Euvat"
"Reduced shipping tax class","Classe di tassa di spedizione ridotta","module","Geissweb_Euvat"
"Super reduced shipping tax class","Classe di tassa di spedizione super ridotta","module","Geissweb_Euvat"
"Please select the shipping tax class for reduced shipping.","Si prega di selezionare la classe di tassa di spedizione per la spedizione ridotta.","module","Geissweb_Euvat"
"Group Assignment","Assegnazione di gruppo","module","Geissweb_Euvat"
"Use customer group assignment","Utilizzare l'assegnazione del gruppo di clienti","module","Geissweb_Euvat"
"Assign customers to groups based on their default billing address and VAT Number validation data.","Assegna i clienti ai gruppi in base al loro indirizzo di fatturazione predefinito e ai dati di convalida del numero di partita IVA.","module","Geissweb_Euvat"
"Overwrite actual customer group on guest orders","Sovrascrivere il gruppo di clienti attuale sugli ordini degli ospiti","module","Geissweb_Euvat"
"Useful for ERP integration, where tax status is determined by customer group.","Utile per l'integrazione ERP, dove lo stato fiscale è determinato dal gruppo di clienti.","module","Geissweb_Euvat"
"Group for business with valid VAT-ID","Gruppo per le imprese con partita IVA valida","module","Geissweb_Euvat"
"Group for domestic businesses","Gruppo per le imprese nazionali","module","Geissweb_Euvat"
"Group for customers outside EU","Gruppo per clienti al di fuori dell'UE","module","Geissweb_Euvat"
"Group for customers with invalid VAT numbers","Gruppo per clienti con numeri di partita IVA non validi","module","Geissweb_Euvat"
"Group for customers on technical errors","Gruppo per i clienti sugli errori tecnici","module","Geissweb_Euvat"
"Excluded Groups","Gruppi esclusi","module","Geissweb_Euvat"
"The selected groups will be excluded from the group assignment after each address save. Use this for discount groups.","I gruppi selezionati saranno esclusi dall'assegnazione del gruppo dopo ogni salvataggio dell'indirizzo. Usalo per i gruppi di sconto.","module","Geissweb_Euvat"
"Catalog price display type by customer group","Tipo di visualizzazione del prezzo del catalogo per gruppo di clienti","module","Geissweb_Euvat"
"Catalog Price Display","Visualizzazione del prezzo del catalogo","module","Geissweb_Euvat"
"Enable address fields on registration page","Abilitare i campi dell'indirizzo nella pagina di registrazione","module","Geissweb_Euvat"
"Field validation at Customer Registration","Convalida del campo alla registrazione del cliente","module","Geissweb_Euvat"
"Field validation at Customer Address Edit","Convalida del campo in Modifica dell'indirizzo del cliente","module","Geissweb_Euvat"
"Field validation at Checkout","Convalida dei campi alla cassa","module","Geissweb_Euvat"
"VAT number field Tooltip","Campo numero IVA Tooltip","module","Geissweb_Euvat"
"VAT number field delay","Ritardo nel campo del numero di partita IVA","module","Geissweb_Euvat"
"Field visible countries","Paesi visibili sul campo","module","Geissweb_Euvat"
"Ask customer to set the country automatically","Chiedere al cliente di impostare automaticamente il paese","module","Geissweb_Euvat"
"Periodic Revalidation","Riconvalida periodica","module","Geissweb_Euvat"
"Enable Periodic Revalidation","Abilitare la riconvalida periodica","module","Geissweb_Euvat"
"Select if VAT numbers should be validated on customer login if unvalidated or within revalidation period","Seleziona se i numeri di partita IVA devono essere convalidati al login del cliente se non convalidati o entro il periodo di riconvalida","module","Geissweb_Euvat"
"Revalidation Period","Periodo di convalida","module","Geissweb_Euvat"
"Please note that the more requests you do to the interface, the more likely it is that the validation fails for technical reasons.","Notate che più richieste fate all'interfaccia, più è probabile che la convalida fallisca per ragioni tecniche.","module","Geissweb_Euvat"

"Get your license keys <a href='https://www.geissweb.de/customer/account/' target='_blank'>here</a>.","Ottieni le tue chiavi di licenza <a href='https://www.geissweb.de/customer/account/' target='_blank'>qui</a>.","module","Geissweb_Euvat"
"If this is your production Magento installation, please select 'Production'.","Se questa è la tua installazione Magento di produzione, seleziona ""Produzione"".","module","Geissweb_Euvat"
"Enable or disable debug logging. It is strongly recommended to disable it after debugging.","Abilita o disabilita la registrazione del debug. È fortemente raccomandato di disabilitarlo dopo il debug.","module","Geissweb_Euvat"
"This binds your server IPv4 address to the request made to VIES instead of using your IPv6 address. You might need to enable this depending on your hosting environment. Enable it if you have problems with VIES connectivity.","Questo lega l'indirizzo IPv4 del tuo server alla richiesta fatta a VIES invece di usare il tuo indirizzo IPv6. Potrebbe essere necessario abilitarlo a seconda del tuo ambiente di hosting. Abilitalo se hai problemi di connettività con VIES.","module","Geissweb_Euvat"
"Your IPv4 server address (example: 192.168.100.10)","Il tuo indirizzo IPv4 del server (esempio: 192.168.100.10)","module","Geissweb_Euvat"
"Use dynamic application of customer tax class, independet from the customer group.","Utilizzare l'applicazione dinamica della classe fiscale del cliente, indipendentemente dal gruppo di clienti.","module","Geissweb_Euvat"
"Choose the class, for customers from your domestic country or without (or invalid) VAT Number.","Scegli la classe, per i clienti del tuo paese o senza (o non valida) Partita IVA.","module","Geissweb_Euvat"
"Choose the class, for customers from your domestic country with valid VAT Number.","Scegli la classe, per i clienti del tuo paese con numero di partita IVA valido.","module","Geissweb_Euvat"
"Choose the class, for customers from EU countries with valid VAT Number.","Scegliere la classe, per i clienti dei paesi dell'UE con numero di partita IVA valido.","module","Geissweb_Euvat"
"Order totals will be net (without VAT) instead gross for these customers. Applies only when CBT is enabled.","I totali degli ordini saranno netti (senza IVA) invece che lordi per questi clienti. Si applica solo quando il CBT è abilitato.","module","Geissweb_Euvat"
"Fixed tax calculation based on the customer tax class of the customer group.","Calcolo fisso dell'imposta in base alla classe fiscale del gruppo di clienti.","module","Geissweb_Euvat"
"Set the desired customer group for EU business customers with valid VAT-ID.","Impostare il gruppo di clienti desiderato per i clienti commerciali dell'UE con IVA valida.","module","Geissweb_Euvat"
"Set the desired business customer group for customers with valid VAT number from the store country.","Impostare il gruppo di clienti desiderato per i clienti commerciali dell'UE con IVA valida.","module","Geissweb_Euvat"
"Set the desired customer group for foreign customers outside the EU.","Impostare il gruppo di clienti desiderato per i clienti stranieri fuori dall'UE.","module","Geissweb_Euvat"
"Set the desired group for customers who used an invalid VAT number (validated through the interface).","Imposta il gruppo desiderato per i clienti che hanno usato un numero di partita IVA non valido (convalidato attraverso l'interfaccia).","module","Geissweb_Euvat"
"Customers will be assigned to this group, if the interface did not respond due to maintenance or connection errors.","Imposta il gruppo desiderato per i clienti che hanno usato un numero di partita IVA non valido (convalidato attraverso l'interfaccia).","module","Geissweb_Euvat"
"This only has effect on the display type, not if the actual prices are incl. or excl. VAT. Rules overwrite the default setting at tax configuration 'Display Product Prices In Catalog'.","Imposta il gruppo desiderato per i clienti che hanno usato un numero di partita IVA non valido (convalidato attraverso l'interfaccia).","module","Geissweb_Euvat"
"Enable VAT field functionality","Abilita la funzionalità del campo IVA","module","Geissweb_Euvat"
"Show the customer address fields, together with the VAT Number field on the registration page. The field is only displayed if Enable VAT field functionality is set to Yes, or you need to manually add it to the form.","Mostra i campi dell'indirizzo del cliente, insieme al campo VAT Number nella pagina di registrazione. Il campo viene visualizzato solo se Enable VAT field functionality è impostato su Yes, oppure è necessario aggiungerlo manualmente al modulo.","module","Geissweb_Euvat"
"Empty value will disable the tooltip.","Il valore vuoto disabiliterà il tooltip.","module","Geissweb_Euvat"
"Enter the delay in milliseconds to validate numbers while customer types. 1000ms = 1 second, default 3000ms.","Inserisci il ritardo in millisecondi per convalidare i numeri mentre il cliente digita. 1000ms = 1 secondo, default 3000ms.","module","Geissweb_Euvat"
"Select for which countries the VAT number field should be visible.","Seleziona per quali paesi il campo del numero di partita IVA deve essere visibile.","module","Geissweb_Euvat"
"If the country of the VAT number is different from the current country selection, ask the customer to automatically set the country according to the VAT number country.","Se il paese del numero IVA è diverso dalla selezione corrente del paese, chiedete al cliente di impostare automaticamente il paese in base al paese del numero IVA.","module","Geissweb_Euvat"

"VAT number validation details will be set automatically after you save the address.","I dettagli di convalida del numero di partita IVA saranno impostati automaticamente dopo aver salvato l'indirizzo.","module","Geissweb_Euvat"
"Always including VAT countries","Sempre compresi i paesi con IVA","module","Geissweb_Euvat"
"Even with a valid VAT number, always calculate VAT for these countries (requires a tax rate for this country in the tax rule to calculate VAT). It is not required to select the domestic country here.","Anche con un numero IVA valido, calcola sempre l'IVA per questi paesi (richiede un'aliquota fiscale per questo paese nella regola fiscale per calcolare l'IVA). Non è necessario selezionare qui il paese nazionale.","module","Geissweb_Euvat"
"Use the tax class with largest total","Utilizzare la classe di imposta con il totale più grande","module","Geissweb_Euvat"
"Use the tax class with the highest rate","Utilizzare la classe di imposta con l'aliquota più alta","module","Geissweb_Euvat"

"Offline Validation Fallback","Fallback di convalida offline","module","Geissweb_Euvat"
"Accept VAT numbers as valid when syntax is correct but validation interface is unavailable (offline, member state offline or not responding due to timeout).","Accetta i numeri IVA come validi quando la sintassi è corretta ma l'interfaccia di convalida non è disponibile (offline, stato membro offline o non risponde a causa di un timeout).","module","Geissweb_Euvat"
"Offline Validation Countries","Paesi di convalida offline","module","Geissweb_Euvat"
"Apply the offline fallback only for these countries.","Applica il fallback offline solo per questi paesi.","module","Geissweb_Euvat"
"Price Display Type By Customer Group","Tipo di visualizzazione del prezzo per gruppo di clienti","module","Geissweb_Euvat"
"Change the price display depending on the customer group. If you specify the customer group more than once in a ruleset, the first occurance is used.","Cambia la visualizzazione del prezzo a seconda del gruppo di clienti. Se si specifica il gruppo di clienti più di una volta in un insieme di regole, viene utilizzata la prima occorrenza.","module","Geissweb_Euvat"
"Add display rule","Aggiungi la regola di visualizzazione","module","Geissweb_Euvat"
"Catalog Product Price Display","Esposizione dei prezzi dei prodotti a catalogo","module","Geissweb_Euvat"
"Cart Product Price Display","Carrello Visualizzazione del prezzo del prodotto","module","Geissweb_Euvat"
"Cart Subtotal Price Display","Visualizzazione del prezzo subtotale del carrello","module","Geissweb_Euvat"
"This only has effect on the display type, not if the actual prices are incl. or excl. VAT. Rules overwrite the default setting at tax configuration 'Shopping Cart Display Settings => Display Prices'.","Questo ha effetto solo sul tipo di visualizzazione, non se i prezzi effettivi sono IVA inclusa o esclusa. Le regole sovrascrivono l'impostazione predefinita nella configurazione delle tasse 'Impostazioni di visualizzazione del carrello della spesa => Visualizza i prezzi'.","module","Geissweb_Euvat"
"This only has effect on the display type, not if the actual prices are incl. or excl. VAT. Rules overwrite the default setting at tax configuration 'Shopping Cart Display Settings => Display Subtotal'.","Questo ha effetto solo sul tipo di visualizzazione, non se i prezzi effettivi sono IVA inclusa o esclusa. Le regole sovrascrivono l'impostazione predefinita nella configurazione delle tasse 'Impostazioni di visualizzazione del carrello della spesa => Visualizza subtotale'.","module","Geissweb_Euvat"

"Identify the domestic country by","Identificare il paese nazionale da","module","Geissweb_Euvat"
"The VAT number country prefix if specified, from the country setting otherwise","Il prefisso del paese del numero IVA se specificato, altrimenti dall'impostazione del paese","module","Geissweb_Euvat"
"The country setting only","L'impostazione del paese solo","module","Geissweb_Euvat"
"Amongst other things, the domestic country is used to identify domestic business customers.","Tra le altre cose, il paese nazionale è usato per identificare i clienti commerciali nazionali.","module","Geissweb_Euvat"
"The requester VAT number must belong to the domestic country configured below in the VAT Settings. It will be used for the validation request to the interface.","Il numero di partita IVA del richiedente deve appartenere al paese nazionale configurato di seguito nelle Impostazioni IVA. Sarà utilizzato per la richiesta di convalida all'interfaccia.","module","Geissweb_Euvat"
"-- None --","-- Nessuno --","module","Geissweb_Euvat"

"Required (accept any value)","Richiesto (accetta qualsiasi valore)","module","Geissweb_Euvat"
"Currently we can not validate VAT numbers from the United Kingdom.","Attualmente non possiamo convalidare i numeri di partita IVA del Regno Unito.","module","Geissweb_Euvat"
"VAT number field Placeholder","Campo numero IVA Segnaposto","module","Geissweb_Euvat"
"Empty value will disable the placeholder.","Il valore vuoto disabiliterà il segnaposto.","module","Geissweb_Euvat"

"Enable EU to UK delivery VAT Threshold calculation","Abilitare il calcolo della soglia IVA per le consegne dall'UE al Regno Unito","module","Geissweb_Euvat"
"Calculate VAT unless threshold is exceeded.","Calcola l'IVA a meno che la soglia non sia superata.","module","Geissweb_Euvat"
"Delivery to UK","Consegna nel Regno Unito","module","Geissweb_Euvat"
